Type,id,edges--elec_edge--unidirectional,edges--elec_edge--has_capacity,edges--fuel_edge--unidirectional,edges--fuel_edge--has_capacity,edges--co2_edge--unidirectional,edges--co2_edge--has_capacity,transforms--constraints--BalanceConstraint,edges--elec_edge--can_retire,edges--elec_edge--capital_recovery_period,edges--elec_edge--can_expand,edges--elec_edge--min_down_time,edges--elec_edge--max_capacity,edges--elec_edge--fixed_om_cost,edges--elec_edge--existing_capacity,edges--elec_edge--min_up_time,edges--elec_edge--commodity,edges--elec_edge--capacity_size,edges--elec_edge--lifetime,edges--elec_edge--ramp_down_fraction,edges--elec_edge--end_vertex,edges--elec_edge--variable_om_cost,edges--elec_edge--investment_cost,edges--elec_edge--constraints--MinFlowConstraint,edges--elec_edge--constraints--MinDownTimeConstraint,edges--elec_edge--constraints--CapacityConstraint,edges--elec_edge--constraints--MinUpTimeConstraint,edges--elec_edge--constraints--RampingLimitConstraint,edges--elec_edge--min_capacity,edges--elec_edge--startup_fuel_consumption,edges--elec_edge--ramp_up_fraction,edges--elec_edge--min_flow_fraction,edges--elec_edge--wacc,edges--elec_edge--uc,edges--elec_edge--startup_cost,edges--fuel_edge--start_vertex,edges--fuel_edge--commodity,edges--co2_edge--commodity,edges--co2_edge--end_vertex,transforms--fuel_consumption,transforms--emission_rate,transforms--timedata
ThermalPower,Region30Ningxia_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,850,12,Electricity,200,40,0.6,elec_Region30Ningxia,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region30Ningxia,Coal,CO2,co2_sink_30,3.424694549,0.345959997,Coal
ThermalPower,Region31Xinjiang_300MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,10175,12,Electricity,200,40,0.6,elec_Region31Xinjiang,4.422693955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.5,coal_Region31Xinjiang,Coal,CO2,co2_sink_31,3.24708406,0.346474283,Coal
ThermalPower,Region1Beijing_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region1Beijing,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region1Beijing,Coal,CO2,co2_sink_1,2.957321553,0.343259997,Coal
ThermalPower,Region2Tianjin_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,510,12,Electricity,200,40,0.6,elec_Region2Tianjin,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region2Tianjin,Coal,CO2,co2_sink_2,2.957321553,0.340559997,Coal
ThermalPower,Region3Hebei_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,154,12,Electricity,200,40,0.6,elec_Region3Hebei,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region3Hebei,Coal,CO2,co2_sink_3,2.957321553,0.345959997,Coal
ThermalPower,Region4Shanxi_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,600,12,Electricity,200,40,0.6,elec_Region4Shanxi,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region4Shanxi,Coal,CO2,co2_sink_4,2.71087809,0.340559997,Coal
ThermalPower,Region5Innermongolia_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region5Innermongolia,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region5Innermongolia,Coal,CO2,co2_sink_5,2.957321553,0.343259997,Coal
ThermalPower,Region6Liaoning_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,200,12,Electricity,200,40,0.6,elec_Region6Liaoning,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region6Liaoning,Coal,CO2,co2_sink_6,2.957321553,0.345959997,Coal
ThermalPower,Region7Jilin_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region7Jilin,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region7Jilin,Coal,CO2,co2_sink_7,2.957321553,0.343259997,Coal
ThermalPower,Region8Heilongjiang_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region8Heilongjiang,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region8Heilongjiang,Coal,CO2,co2_sink_8,2.957321553,0.343259997,Coal
ThermalPower,Region9Shanghai_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region9Shanghai,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region9Shanghai,Coal,CO2,co2_sink_9,2.957321553,0.343259997,Coal
ThermalPower,Region10Jiangsu_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region10Jiangsu,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region10Jiangsu,Coal,CO2,co2_sink_10,2.957321553,0.343259997,Coal
ThermalPower,Region11Zhejiang_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region11Zhejiang,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region11Zhejiang,Coal,CO2,co2_sink_11,2.957321553,0.343259997,Coal
ThermalPower,Region12Anhui_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region12Anhui,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region12Anhui,Coal,CO2,co2_sink_12,2.957321553,0.343259997,Coal
ThermalPower,Region13Fujian_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region13Fujian,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region13Fujian,Coal,CO2,co2_sink_13,2.957321553,0.343259997,Coal
ThermalPower,Region14Jiangxi_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region14Jiangxi,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region14Jiangxi,Coal,CO2,co2_sink_14,2.957321553,0.343259997,Coal
ThermalPower,Region15Shandong_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region15Shandong,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region15Shandong,Coal,CO2,co2_sink_15,2.957321553,0.343259997,Coal
ThermalPower,Region16Henan_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,270,12,Electricity,200,40,0.6,elec_Region16Henan,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region16Henan,Coal,CO2,co2_sink_16,3.203765016,0.340559997,Coal
ThermalPower,Region17Hubei_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,50,12,Electricity,200,40,0.6,elec_Region17Hubei,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region17Hubei,Coal,CO2,co2_sink_17,3.203765016,0.340559997,Coal
ThermalPower,Region18Hunan_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region18Hunan,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region18Hunan,Coal,CO2,co2_sink_18,2.957321553,0.343259997,Coal
ThermalPower,Region19Guangdong_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region19Guangdong,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region19Guangdong,Coal,CO2,co2_sink_19,2.957321553,0.343259997,Coal
ThermalPower,Region20Guangxi_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region20Guangxi,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region20Guangxi,Coal,CO2,co2_sink_20,2.957321553,0.343259997,Coal
ThermalPower,Region21Hainan_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region21Hainan,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region21Hainan,Coal,CO2,co2_sink_21,2.957321553,0.343259997,Coal
ThermalPower,Region22Chongqing_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region22Chongqing,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region22Chongqing,Coal,CO2,co2_sink_22,2.957321553,0.343259997,Coal
ThermalPower,Region23Sichuan_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region23Sichuan,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region23Sichuan,Coal,CO2,co2_sink_23,2.957321553,0.343259997,Coal
ThermalPower,Region24Guizhou_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region24Guizhou,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region24Guizhou,Coal,CO2,co2_sink_24,2.957321553,0.343259997,Coal
ThermalPower,Region25Yunnan_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region25Yunnan,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region25Yunnan,Coal,CO2,co2_sink_25,2.957321553,0.343259997,Coal
ThermalPower,Region26Tibet_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region26Tibet,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region26Tibet,Coal,CO2,co2_sink_26,2.957321553,0.343259997,Coal
ThermalPower,Region27Shaanxi_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region27Shaanxi,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region27Shaanxi,Coal,CO2,co2_sink_27,2.957321553,0.343259997,Coal
ThermalPower,Region28Gansu_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,600,12,Electricity,200,40,0.6,elec_Region28Gansu,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region28Gansu,Coal,CO2,co2_sink_28,2.71087809,0.345959997,Coal
ThermalPower,Region29Qinghai_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region29Qinghai,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region29Qinghai,Coal,CO2,co2_sink_29,2.957321553,0.343259997,Coal
ThermalPower,Region30Ningxia_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region30Ningxia,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region30Ningxia,Coal,CO2,co2_sink_30,2.957321553,0.343259997,Coal
ThermalPower,Region31Xinjiang_300MW_super,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,300,12,Electricity,200,40,0.6,elec_Region31Xinjiang,4.260193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.4,coal_Region31Xinjiang,Coal,CO2,co2_sink_31,2.957321553,0.345959997,Coal
ThermalPower,Region1Beijing_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region1Beijing,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region1Beijing,Coal,CO2,co2_sink_1,3.118240169,0.3455801,Coal
ThermalPower,Region2Tianjin_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,3374,12,Electricity,200,40,0.6,elec_Region2Tianjin,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region2Tianjin,Coal,CO2,co2_sink_2,3.187880564,0.340559997,Coal
ThermalPower,Region3Hebei_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,14410,12,Electricity,200,40,0.6,elec_Region3Hebei,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region3Hebei,Coal,CO2,co2_sink_3,3.118953417,0.343459457,Coal
ThermalPower,Region4Shanxi_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,19640,12,Electricity,200,40,0.6,elec_Region4Shanxi,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region4Shanxi,Coal,CO2,co2_sink_4,3.042976902,0.345665452,Coal
ThermalPower,Region5Innermongolia_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,34950,12,Electricity,200,40,0.6,elec_Region5Innermongolia,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region5Innermongolia,Coal,CO2,co2_sink_5,2.954889787,0.348519997,Coal
ThermalPower,Region6Liaoning_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,5560,12,Electricity,200,40,0.6,elec_Region6Liaoning,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region6Liaoning,Coal,CO2,co2_sink_6,3.140062355,0.341909997,Coal
ThermalPower,Region7Jilin_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,4080,12,Electricity,200,40,0.6,elec_Region7Jilin,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region7Jilin,Coal,CO2,co2_sink_7,3.156001758,0.359759997,Coal
ThermalPower,Region8Heilongjiang_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,3780,12,Electricity,200,40,0.6,elec_Region8Heilongjiang,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region8Heilongjiang,Coal,CO2,co2_sink_8,3.028486536,0.340559997,Coal
ThermalPower,Region9Shanghai_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,4180,12,Electricity,200,40,0.6,elec_Region9Shanghai,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region9Shanghai,Coal,CO2,co2_sink_9,3.315395786,0.346843634,Coal
ThermalPower,Region10Jiangsu_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,13690,12,Electricity,200,40,0.6,elec_Region10Jiangsu,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region10Jiangsu,Coal,CO2,co2_sink_10,3.222091965,0.341736583,Coal
ThermalPower,Region11Zhejiang_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,8790,12,Electricity,200,40,0.6,elec_Region11Zhejiang,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region11Zhejiang,Coal,CO2,co2_sink_11,3.028486536,0.340559997,Coal
ThermalPower,Region12Anhui_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,6900,12,Electricity,200,40,0.6,elec_Region12Anhui,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region12Anhui,Coal,CO2,co2_sink_12,3.157519797,0.341074283,Coal
ThermalPower,Region13Fujian_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,1486,12,Electricity,200,40,0.6,elec_Region13Fujian,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region13Fujian,Coal,CO2,co2_sink_13,3.315395786,0.340559997,Coal
ThermalPower,Region14Jiangxi_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,2390,12,Electricity,200,40,0.6,elec_Region14Jiangxi,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region14Jiangxi,Coal,CO2,co2_sink_14,3.278962866,0.342102854,Coal
ThermalPower,Region15Shandong_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,32325,12,Electricity,200,40,0.6,elec_Region15Shandong,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region15Shandong,Coal,CO2,co2_sink_15,3.090915863,0.344954997,Coal
ThermalPower,Region16Henan_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,10170,12,Electricity,200,40,0.6,elec_Region16Henan,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region16Henan,Coal,CO2,co2_sink_16,3.175540381,0.345739352,Coal
ThermalPower,Region17Hubei_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,8620,12,Electricity,200,40,0.6,elec_Region17Hubei,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region17Hubei,Coal,CO2,co2_sink_17,3.26635147,0.348064613,Coal
ThermalPower,Region18Hunan_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,2695,12,Electricity,200,40,0.6,elec_Region18Hunan,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region18Hunan,Coal,CO2,co2_sink_18,3.347274592,0.353879997,Coal
ThermalPower,Region19Guangdong_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,13170,12,Electricity,200,40,0.6,elec_Region19Guangdong,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region19Guangdong,Coal,CO2,co2_sink_19,3.118658015,0.343460569,Coal
ThermalPower,Region20Guangxi_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,2020,12,Electricity,200,40,0.6,elec_Region20Guangxi,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region20Guangxi,Coal,CO2,co2_sink_20,3.272890712,0.349439997,Coal
ThermalPower,Region21Hainan_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,660,12,Electricity,200,40,0.6,elec_Region21Hainan,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region21Hainan,Coal,CO2,co2_sink_21,3.060365341,0.340559997,Coal
ThermalPower,Region22Chongqing_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,3300,12,Electricity,200,40,0.6,elec_Region22Chongqing,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region22Chongqing,Coal,CO2,co2_sink_22,3.156001758,0.350549997,Coal
ThermalPower,Region23Sichuan_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,2190,12,Electricity,200,40,0.6,elec_Region23Sichuan,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region23Sichuan,Coal,CO2,co2_sink_23,3.060365341,0.351215997,Coal
ThermalPower,Region24Guizhou_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,6000,12,Electricity,200,40,0.6,elec_Region24Guizhou,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region24Guizhou,Coal,CO2,co2_sink_24,2.805334896,0.345383997,Coal
ThermalPower,Region25Yunnan_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,3600,12,Electricity,200,40,0.6,elec_Region25Yunnan,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region25Yunnan,Coal,CO2,co2_sink_25,2.805334896,0.353879997,Coal
ThermalPower,Region26Tibet_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,0,12,Electricity,200,40,0.6,elec_Region26Tibet,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region26Tibet,Coal,CO2,co2_sink_26,3.118240169,0.3455801,Coal
ThermalPower,Region27Shaanxi_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,11550,12,Electricity,200,40,0.6,elec_Region27Shaanxi,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region27Shaanxi,Coal,CO2,co2_sink_27,2.968554381,0.344635197,Coal
ThermalPower,Region28Gansu_600MW_sub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,40,TRUE,12,-1,18154.51148,6570,12,Electricity,200,40,0.6,elec_Region28Gansu,4.310193955,55677.52873,TRUE,TRUE,TRUE,TRUE,TRUE,0,150.3075,0.6,0.5,0.039,TRUE,0.45,coal_Region28Gansu,Coal,CO2,co2_sink_28,3.136874475,0.342719997,Coal
