MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,ME_solar_pv,MA_onshore_wind
0.2089,1.0,0.2449,1.0,0.252629262,0.999225502
0.0,1.0,0.0,1.0,0.000000000,1.000000000
0.0,0.999886274,0.0,1.0,0.000000000,1.000000000
0.0,0.99157542,0.0,0.999686539,0.000000000,0.999919710
0.0,0.962742686,0.0,0.999597847,0.000000000,0.993258243
0.0,0.913824022,0.0,0.975982428,0.000000000,0.962811299
0.0,0.833752632,0.0,0.94244796,0.000000000,0.914753155
0.0,0.649850965,0.0,0.952756107,0.000000000,0.826509572
0.0,0.627161443,0.0,0.929395556,0.000000000,0.808252638
0.0,0.217612281,0.0,0.900235772,0.000000000,0.583980012
0.0,0.116163731,0.0,0.866942644,0.000000000,0.494212281
0.0,0.272952229,0.0,0.741459072,0.000000000,0.550804094
0.0,0.277390778,0.0,0.600258589,0.000000000,0.487766647
0.0,0.26416716,0.0,0.417367399,0.000000000,0.363656803
0.0,0.073716134,0.0,0.207226366,0.000000000,0.151825634
0.0,0.038241033,0.0,0.15075615,0.000000000,0.081794285
0.2198,0.097082593,0.2185,0.118688792,0.226256505,0.139439399
0.4112,0.001447127,0.3732,0.004833708,0.407431945,0.000000000
0.5551,5.9e-5,0.5366,0.013554232,0.591067297,0.003286420
0.6202,0.00026092,0.6392,0.037889838,0.652703594,0.000000000
0.6322,0.005408939,0.6719,0.026628215,0.690969963,0.000000000
0.6454,0.025882183,0.6925,0.054959729,0.720902724,0.056914252
0.582,0.125935793,0.5905,0.044316772,0.611305067,0.073365861
0.4182,0.18762584,0.3985,0.085174516,0.449349490,0.175171668
0.1694,0.175286353,0.1216,0.294740826,0.164274137,0.260239855
0.0,0.130735457,0.0,0.302422374,0.000000000,0.213993073
0.0,0.059012618,0.0,0.263340175,0.000000000,0.144842503
0.0,0.076137081,0.0,0.379125297,0.000000000,0.268798707
0.0,0.417927891,0.0,0.68642652,0.000000000,0.569028085
0.0,0.335010946,0.0,0.734469175,0.000000000,0.552331388
0.0,0.261711657,0.0,0.73539865,0.000000000,0.488821515
0.0,0.185985401,0.0,0.691299915,0.000000000,0.425829285
0.0,0.215645924,0.0,0.583048582,0.000000000,0.399413330
0.0,0.305431753,0.0,0.587040126,0.000000000,0.478035872
0.0,0.296855569,0.0,0.542858481,0.000000000,0.425613728
0.0,0.429687113,0.0,0.510614693,0.000000000,0.496584695
0.0,0.552138925,0.0,0.45660311,0.000000000,0.527897941
0.0,0.611982286,0.0,0.427841127,0.000000000,0.547933431
0.0,0.952477038,0.0,0.436822176,0.000000000,0.717639392
0.0,0.94997865,0.0,0.484590083,0.000000000,0.759300711
0.2238,0.960820317,0.2158,0.577081442,0.242757553,0.792446300
0.4608,0.916780055,0.458,0.570028424,0.469788789,0.755252410
0.6129,0.995527506,0.6197,0.751542807,0.631797770,0.874813414
0.681,1.0,0.7022,0.85591507,0.733669165,0.967373105
0.7075,0.706549644,0.7162,0.619331539,0.729583234,0.688199556
0.6971,0.844171405,0.7045,0.672639489,0.743495671,0.780858978
0.6128,0.786879778,0.626,0.987169445,0.649632039,0.943094491
0.4488,0.720500171,0.4726,0.989231169,0.482412397,0.881590373
0.217,0.447472394,0.2484,0.974840343,0.241732293,0.757594623
0.0,0.345706671,0.0,0.87803185,0.000000000,0.633220793
0.0,0.369809151,0.0,0.903371572,0.000000000,0.642974145
0.0,0.554297388,0.0,0.937535048,0.000000000,0.779718982
0.0,0.792255223,0.0,0.923223376,0.000000000,0.884118299
0.0,0.62724638,0.0,0.899793744,0.000000000,0.751095630
0.0,0.336070687,0.0,0.880906224,0.000000000,0.584877832
0.0,0.155117512,0.0,0.858990669,0.000000000,0.478465658
0.0,0.115278736,0.0,0.872609735,0.000000000,0.520277994
0.0,0.155447826,0.0,0.714520395,0.000000000,0.414254946
0.0,0.072547182,0.0,0.685217142,0.000000000,0.394676090
0.0,0.144462854,0.0,0.526806712,0.000000000,0.341186571
0.0,0.183930919,0.0,0.356784225,0.000000000,0.326758279
0.0,0.203272656,0.0,0.252184272,0.000000000,0.273382259
0.0,0.239064619,0.0,0.259685755,0.000000000,0.229960864
0.0,0.094089612,0.0,0.117979489,0.000000000,0.101837136
0.0338,0.286774069,0.0205,0.06300465,0.024146076,0.171231833
0.1381,0.337916911,0.109,0.038277052,0.126251879,0.195759278
0.2102,0.487129182,0.1812,0.017246827,0.230685551,0.268414579
0.2284,0.663680077,0.211,0.007418282,0.254454768,0.315822664
0.2429,0.707178533,0.2366,0.011831271,0.264502179,0.383319800
0.2345,0.703727543,0.243,0.042469159,0.273163448,0.376268305
0.196,0.836910427,0.2089,0.040844813,0.227241479,0.454816630
0.1088,0.838694572,0.1287,0.065351136,0.126428207,0.483597460
0.0095,0.871360719,0.0039,0.115070559,0.000000000,0.488954721
0.0,0.667689741,0.0,0.248541042,0.000000000,0.463091937
0.0,0.593007982,0.0,0.304624259,0.000000000,0.436557625
0.0,0.333399504,0.0,0.392120481,0.000000000,0.348202443
0.0,0.333859414,0.0,0.615199924,0.000000000,0.530532571
0.0,0.497745693,0.0,0.693004847,0.000000000,0.607166630
0.0,0.374511361,0.0,0.695454478,0.000000000,0.545094771
0.0,0.71743232,0.0,0.617529869,0.000000000,0.692801546
0.0,0.65400058,0.0,0.651881099,0.000000000,0.659487593
0.0,0.640632212,0.0,0.662853241,0.000000000,0.658451311
0.0,0.674216628,0.0,0.688196063,0.000000000,0.689789348
0.0,0.591154337,0.0,0.530139506,0.000000000,0.585375569
0.0,0.498415291,0.0,0.557922244,0.000000000,0.552940538
0.0,0.539107561,0.0,0.685596406,0.000000000,0.630045769
0.0,0.597886682,0.0,0.675387621,0.000000000,0.648912664
0.0,0.524519503,0.0,0.555113554,0.000000000,0.524288912
0.2175,0.714665174,0.2258,0.545945764,0.220821840,0.644906056
0.4081,0.201284081,0.4428,0.233014196,0.434263439,0.215032730
0.5613,0.012974607,0.5538,0.115340397,0.581275089,0.077392173
0.5322,0.034633961,0.6097,0.066541314,0.605802925,0.040857353
0.5679,0.082750432,0.6059,0.047794882,0.592845014,0.028628356
0.5247,0.036179084,0.5139,0.032758825,0.524909737,0.034512566
0.4229,0.006105063,0.4232,0.059398096,0.453190940,0.088968683
0.3114,0.173815444,0.363,0.144726574,0.373421154,0.158206902
0.109,0.260041893,0.1806,0.365451872,0.149705680,0.303168755
0.0,0.468751878,0.0,0.650975525,0.000000000,0.540674440
0.0,0.784515142,0.0,0.780547857,0.000000000,0.802389329
0.0,0.355991662,0.0,0.814909935,0.000000000,0.594827950
0.0,0.604112744,0.0,0.783736229,0.000000000,0.707728830
0.0,0.527206779,0.0,0.812947273,0.000000000,0.676854272
0.0,0.685887396,0.0,0.777409554,0.000000000,0.763215207
0.0,0.618583739,0.0,0.804257452,0.000000000,0.710369577
0.0,0.674788058,0.0,0.832141697,0.000000000,0.764464691
0.0,0.91023761,0.0,0.825002253,0.000000000,0.854071868
0.0,0.839853764,0.0,0.878274798,0.000000000,0.877188995
0.0,0.8865906,0.0,0.925702214,0.000000000,0.920280704
0.0,0.94504863,0.0,0.900026917,0.000000000,0.959066265
0.0,0.863669157,0.0,0.867172003,0.000000000,0.888178925
0.0,0.646323919,0.0,0.851862907,0.000000000,0.790759581
0.0,0.25566262,0.0,0.962050557,0.000000000,0.635539850
0.109,0.324984014,0.1325,0.968221545,0.125835575,0.639117543
0.3235,0.710196197,0.3044,0.936753988,0.350110902,0.857457550
0.3563,0.438852191,0.3022,0.894410849,0.379885905,0.685707731
0.3784,0.312287986,0.4041,0.729316831,0.421855557,0.539356728
0.3346,0.569212019,0.2614,0.705880165,0.296551997,0.666301881
0.2609,0.766024351,0.2753,0.748093069,0.261093113,0.781710515
0.2381,0.711729348,0.1934,0.817127466,0.221331087,0.797658272
0.1307,0.659122467,0.2166,0.8403548,0.201093436,0.745537796
0.0266,0.482714176,0.0182,0.906592369,0.035850547,0.723411615
0.0,0.74608326,0.0,0.94518286,0.000000000,0.849888222
0.0,0.817704558,0.0,0.897846878,0.000000000,0.876608593
0.0,0.881676972,0.0,0.937956572,0.000000000,0.954150024
0.0,0.923290074,0.0,0.908633113,0.000000000,0.991756592
0.0,0.881124794,0.0,0.971499681,0.000000000,0.949645313
0.0,0.837216139,0.0,0.997881591,0.000000000,0.946704897
0.0,0.935307026,0.0,0.981252551,0.000000000,0.984280726
0.0,0.95678848,0.0,0.874063134,0.000000000,0.935892515
0.0,0.960784912,0.0,0.785421908,0.000000000,0.875659353
0.0,0.964077592,0.0,0.838933825,0.000000000,0.945511307
0.0,0.821918488,0.0,0.836373806,0.000000000,0.821190277
0.0,0.535242558,0.0,0.798461854,0.000000000,0.648233092
0.0,0.421804518,0.0,0.835002184,0.000000000,0.665576276
0.0,0.44402492,0.0,0.936725378,0.000000000,0.698466643
0.0,0.506769657,0.0,0.92959249,0.000000000,0.703546612
0.1008,0.716469467,0.1563,0.786107421,0.111355650,0.759180525
0.3571,0.479748398,0.4284,0.73866868,0.428069056,0.617586622
0.5425,0.77202934,0.5777,0.717252851,0.618994589,0.720335355
0.6327,0.629349351,0.6501,0.634071887,0.667649874,0.627167459
0.6563,0.735723257,0.6632,0.717576087,0.706398806,0.751284722
0.6462,0.502739787,0.6461,0.680005491,0.657944380,0.595297008
0.5642,0.707346141,0.5617,0.761096835,0.588856576,0.770953223
0.3954,0.32747677,0.3732,0.737764895,0.396302349,0.533973951
0.1551,0.927522063,0.1768,0.7636289,0.157189900,0.833971194
0.0,0.636502683,0.0,0.771935344,0.000000000,0.702101059
0.0,0.664787829,0.0,0.867450655,0.000000000,0.801551394
0.0,0.515376031,0.0,0.923220873,0.000000000,0.783350465
0.0,0.439054638,0.0,0.93512392,0.000000000,0.711138684
0.0,0.750679374,0.0,0.801682234,0.000000000,0.800026687
0.0,0.814183295,0.0,0.73993969,0.000000000,0.789623865
0.0,0.872650862,0.0,0.863863051,0.000000000,0.898660235
0.0,0.888046741,0.0,0.794329345,0.000000000,0.873420189
0.0,0.731665611,0.0,0.7056126,0.000000000,0.758135824
0.0,0.777789474,0.0,0.764104486,0.000000000,0.771504036
0.0,0.943983614,0.0,0.786875129,0.000000000,0.886053004
0.0,0.947459102,0.0,0.886458337,0.000000000,0.904196824
0.0,0.747204661,0.0,0.976139545,0.000000000,0.878333498
0.0,0.933167934,0.0,0.972755671,0.000000000,0.955835946
0.0,0.757942557,0.0,0.896742344,0.000000000,0.871420750
0.2189,0.785400927,0.1756,0.984853625,0.207858455,0.909451603
0.4091,0.641020477,0.359,0.902690589,0.399078980,0.785506384
0.5094,0.963223636,0.4301,0.9146806,0.485850960,0.951840909
0.5486,0.768399656,0.4563,0.959157526,0.538239581,0.894604509
0.5372,0.880754352,0.3894,0.980083108,0.464423654,0.901404221
0.4018,0.927021861,0.4534,0.962692797,0.462946937,0.951211566
0.4305,0.91498971,0.5024,0.874517322,0.497993931,0.891958075
0.3475,0.568014443,0.3741,0.909573317,0.379029731,0.749683816
0.1858,0.400734007,0.207,0.887189507,0.199422237,0.674688967
0.0,0.370842636,0.0,0.914014876,0.000000000,0.632136164
0.0,0.345947564,0.0,0.881599724,0.000000000,0.633506308
0.0,0.52340579,0.0,0.903847158,0.000000000,0.688099283
0.0,0.235718831,0.0,0.908420205,0.000000000,0.576318850
0.0,0.353133857,0.0,0.877573609,0.000000000,0.643976868
0.0,0.123410217,0.0,0.374645948,0.000000000,0.246577781
0.0,0.159678772,0.0,0.802588284,0.000000000,0.502767725
0.0,0.174881235,0.0,0.690074623,0.000000000,0.438295826
0.0,0.268058985,0.0,0.677912593,0.000000000,0.484144389
0.0,0.07365521,0.0,0.683205128,0.000000000,0.401247742
0.0,0.09225262,0.0,0.589605987,0.000000000,0.355506529
0.0,0.1769187,0.0,0.580307305,0.000000000,0.373856063
0.0,0.047160737,0.0,0.634193897,0.000000000,0.327286178
0.0,0.018978704,0.0,0.679633021,0.000000000,0.312234128
0.0,0.007698048,0.0,0.686066628,0.000000000,0.336871738
0.1243,0.0,0.1448,0.628320456,0.160163951,0.326270386
0.3369,3.21e-6,0.381,0.540198147,0.398438042,0.237854452
0.5427,0.0,0.4255,0.395114601,0.511263486,0.172780622
0.5165,0.0,0.4001,0.167897642,0.486111879,0.065502763
0.4801,0.0,0.3675,0.094961971,0.446980169,0.027756732
0.4327,0.0,0.3052,0.083402254,0.392304650,0.043796752
0.3182,0.016408831,0.2707,0.081223026,0.315440990,0.034998270
0.1995,0.121261552,0.1831,0.027838761,0.195549927,0.098444993
0.0683,0.194417536,0.078,0.033720993,0.084527652,0.117555501
0.0,0.331171334,0.0,0.124309257,0.000000000,0.259523404
0.0,0.57641989,0.0,0.199696913,0.000000000,0.442433470
0.0,0.249798104,0.0,0.368104279,0.000000000,0.315405085
0.0,0.31388849,0.0,0.412119091,0.000000000,0.373195806
0.0,0.263796777,0.0,0.432690829,0.000000000,0.353805467
0.0,0.322466075,0.0,0.638492703,0.000000000,0.510348434
0.0,0.329577833,0.0,0.733269811,0.000000000,0.533220151
0.0,0.705949306,0.0,0.780201435,0.000000000,0.749755814
0.0,0.834924579,0.0,0.786337197,0.000000000,0.841938162
0.0,0.832703173,0.0,0.797727823,0.000000000,0.856356168
0.0,0.727586865,0.0,0.823553085,0.000000000,0.814031698
0.0,0.626110256,0.0,0.758514643,0.000000000,0.687183374
0.0,0.721315265,0.0,0.721159458,0.000000000,0.740510160
0.0,0.785158873,0.0,0.718788862,0.000000000,0.771023160
0.0,0.59819752,0.0,0.807962596,0.000000000,0.728765925
0.0,0.567111433,0.0,0.934006155,0.000000000,0.765005405
0.003,0.326491237,0.0064,0.948075294,0.049359389,0.619837784
0.0852,0.390583217,0.116,0.981830955,0.089716412,0.693182456
0.1324,0.287067473,0.0999,0.98286736,0.118705009,0.630574484
0.1041,0.229321212,0.1202,0.940139234,0.112369103,0.581896104
0.1276,0.154025629,0.192,0.877916396,0.168322008,0.549506643
0.1108,0.115687042,0.1404,0.879350662,0.148586945,0.516294508
0.0825,0.054644316,0.0697,0.896614492,0.066932888,0.462558650
0.0043,0.088804618,0.0,0.837487161,0.025325363,0.469356728
0.0,0.72049433,0.0,0.721934199,0.000000000,0.724481015
0.0,0.834395289,0.0,0.659873962,0.000000000,0.733209496
0.0,0.950648248,0.0,0.497243434,0.000000000,0.715421676
0.0,0.999782085,0.0,0.501666129,0.000000000,0.743711776
0.0,1.0,0.0,0.587158203,0.000000000,0.790837786
0.0,1.0,0.0,0.723627448,0.000000000,0.851428799
0.0,1.0,0.0,0.83999908,0.000000000,0.907081190
0.0,1.0,0.0,0.961806953,0.000000000,0.999853084
0.0,1.0,0.0,0.997699499,0.000000000,0.979142264
0.0,1.0,0.0,0.99966979,0.000000000,1.000000000
0.0,0.999383628,0.0,0.996178329,0.000000000,1.000000000
0.0,0.965365767,0.0,0.992918313,0.000000000,0.992340367
0.0,0.79326117,0.0,0.974965513,0.000000000,0.897252787
0.0,0.284757346,0.0,0.955787182,0.000000000,0.616685768
0.0,0.51474309,0.0,0.939044178,0.000000000,0.738502093
0.2499,0.541716576,0.2267,0.878550053,0.244868079,0.693880863
0.4155,0.119267933,0.3616,0.718334675,0.441258839,0.414664413
0.5324,7.85e-5,0.4427,0.461677551,0.518480895,0.208737497
0.4953,0.0,0.4972,0.560474813,0.513718036,0.285928250
0.5597,0.021236544,0.6758,0.422075212,0.637790413,0.257412262
0.6671,0.279601127,0.7002,0.194490075,0.709069960,0.229849536
0.6148,0.46427834,0.6275,0.148848206,0.641612709,0.304631321
0.4365,0.974582016,0.3833,0.189681008,0.431381725,0.576556357
0.195,0.989060044,0.1751,0.334965825,0.206702834,0.684309650
0.0,0.871624708,0.0,0.558297515,0.000000000,0.723641647
0.0,0.820555329,0.0,0.723501265,0.000000000,0.777913500
0.0,0.579907179,0.0,0.886326075,0.000000000,0.745990771
0.0,0.888320148,0.0,0.97592932,0.000000000,0.950362755
0.0,0.996523142,0.0,0.986805677,0.000000000,1.000000000
0.0,0.996782899,0.0,0.991398931,0.000000000,1.000000000
0.0,0.991666675,0.0,0.989534974,0.000000000,1.000000000
0.0,0.997197568,0.0,0.949826002,0.000000000,0.959048871
0.0,0.990980506,0.0,0.993482053,0.000000000,0.960132338
0.0,0.99509269,0.0,0.997590601,0.000000000,0.981779323
0.0,0.998604,0.0,0.971687198,0.000000000,1.000000000
0.0,0.997113645,0.0,0.965954244,0.000000000,1.000000000
0.0,0.964395225,0.0,0.997601628,0.000000000,0.989592611
0.0,0.774503291,0.0,1.0,0.000000000,0.881116510
0.0,0.453799129,0.0,0.999735355,0.000000000,0.716025270
0.2679,0.72623843,0.2674,0.997840822,0.304096009,0.888739197
0.4889,0.860119224,0.4917,0.987282932,0.494433009,0.917682218
0.6489,0.950293899,0.6548,0.998378634,0.705915283,1.000000000
0.7238,0.945139766,0.7303,0.9989748,0.781649696,0.970434423
0.7197,0.86758709,0.7211,0.98420155,0.769595218,0.962527711
0.6822,0.805573642,0.6605,0.972674847,0.699675219,0.908011107
0.5905,0.865666926,0.5757,0.9247123,0.639018160,0.889235891
0.44,0.899387836,0.474,0.914776444,0.474280967,0.923120243
0.238,0.919774652,0.2667,0.906423151,0.290878139,0.920464389
0.0,0.88535291,0.0,0.879636407,0.000000000,0.878746873
0.0,0.887517393,0.0,0.870837569,0.000000000,0.905382009
0.0,0.62795043,0.0,0.932480097,0.000000000,0.770687958
0.0,0.863607407,0.0,0.886901617,0.000000000,0.884996792
0.0,0.981490731,0.0,0.774404883,0.000000000,0.879132204
0.0,0.985393226,0.0,0.669133186,0.000000000,0.817300602
0.0,0.888944626,0.0,0.689643264,0.000000000,0.798467859
0.0,0.925511122,0.0,0.562312722,0.000000000,0.769008184
0.0,0.973652482,0.0,0.463497579,0.000000000,0.770742138
0.0,0.985652745,0.0,0.385246933,0.000000000,0.690070566
0.0,0.983244896,0.0,0.399191618,0.000000000,0.697377743
0.0,0.997765362,0.0,0.31038776,0.000000000,0.696769791
0.0,1.0,0.0,0.343378693,0.000000000,0.661479833
0.0,0.769717336,0.0,0.085638776,0.000000000,0.409619313
0.0,0.809107363,0.0,0.147782668,0.000000000,0.502286489
0.2215,0.934025228,0.236,0.171693906,0.261889997,0.568638671
0.448,0.963687718,0.471,0.154558361,0.466173283,0.562091994
0.6102,0.932337642,0.6334,0.55537951,0.645036075,0.730493769
0.6827,0.949385643,0.7139,0.307744384,0.733342597,0.639553281
0.6919,0.820611179,0.7247,0.484988928,0.727695166,0.674546756
0.6824,0.709026337,0.7167,0.55123055,0.754572960,0.657413268
0.6061,0.479146242,0.6474,0.501167417,0.681533636,0.494293612
0.4429,0.451758742,0.4924,0.400785506,0.489484646,0.451466146
0.2227,0.368047923,0.2754,0.327085674,0.269909815,0.326459028
0.0,0.135283738,0.0,0.392807156,0.000000000,0.288191059
0.0,0.000553471,0.0,0.261785895,0.000000000,0.109020175
0.0,7.47e-5,0.0,0.157163739,0.000000000,0.056899402
0.0,0.058456149,0.0,0.823375225,0.000000000,0.424351231
0.0,0.033459187,0.0,0.710939109,0.000000000,0.376844905
0.0,0.064403035,0.0,0.761581004,0.000000000,0.436689540
0.0,0.20856604,0.0,0.691922605,0.000000000,0.480949366
0.0,0.000510098,0.0,0.552935839,0.000000000,0.253201264
0.0,0.025652852,0.0,0.495430529,0.000000000,0.266964159
0.0,0.060142692,0.0,0.394096315,0.000000000,0.250010976
0.0,0.133330256,0.0,0.287879944,0.000000000,0.208319643
0.0,0.112452209,0.0,0.148337334,0.000000000,0.139017189
0.0,0.317987263,0.0,0.082942367,0.000000000,0.208959056
0.0,0.223675385,0.0,0.090858147,0.000000000,0.160067847
0.0,0.493511528,0.0,0.208452165,0.000000000,0.324174540
0.2201,0.33773452,0.234,0.19714725,0.267251673,0.281009894
0.4205,0.520986974,0.4451,0.209952652,0.449076346,0.347821749
0.5658,0.205205664,0.6077,0.19718729,0.613486998,0.168698174
0.6243,0.233973458,0.6753,0.086952344,0.678943972,0.145550435
0.6336,0.396789044,0.6821,0.088944599,0.693276329,0.215140284
0.6206,0.435409278,0.6674,0.109254748,0.668271046,0.310336871
0.5519,0.598688543,0.6036,0.135930359,0.627683503,0.336835145
0.4038,0.901745558,0.4617,0.178833231,0.462077750,0.562175518
0.2062,0.877426207,0.2558,0.229911983,0.250269557,0.576787401
0.0,0.995711565,0.0,0.292799234,0.000000000,0.648755687
0.0,1.0,0.0,0.354925036,0.000000000,0.673425420
0.0,0.924114227,0.0,0.479659796,0.000000000,0.718047268
0.0,0.913877368,0.0,0.359369457,0.000000000,0.627992902
0.0,0.875618696,0.0,0.2525374,0.000000000,0.541405329
0.0,0.887774765,0.0,0.28149718,0.000000000,0.574461670
0.0,0.952491641,0.0,0.367963493,0.000000000,0.686764626
0.0,0.969382763,0.0,0.460256517,0.000000000,0.750270784
0.0,0.981830478,0.0,0.521868646,0.000000000,0.776855436
0.0,0.991252542,0.0,0.510880589,0.000000000,0.727790439
0.0,0.994743586,0.0,0.515496075,0.000000000,0.762360002
0.0,0.993867755,0.0,0.439396173,0.000000000,0.698027940
0.0,0.980200052,0.0,0.363519818,0.000000000,0.695307626
0.0,0.994304657,0.0,0.398449451,0.000000000,0.700823194
0.0,0.979074061,0.0,0.396414787,0.000000000,0.697139560
0.0461,0.914221466,0.0364,0.411717772,0.037834887,0.628158113
0.1938,0.955596089,0.2206,0.405268192,0.232401170,0.697780529
0.3902,0.177642941,0.3836,0.029175472,0.406937276,0.139889041
0.3957,0.847731233,0.3151,0.377701551,0.373056928,0.596844930
0.4156,0.822752714,0.3405,0.306684613,0.416554333,0.588715802
0.4371,0.980742276,0.5179,0.277598143,0.500789205,0.642242640
0.5286,0.873988867,0.5831,0.262282521,0.603050540,0.530822137
0.4206,0.978540242,0.4177,0.240460068,0.454157164,0.639934698
0.2085,0.991429806,0.2475,0.308363616,0.245328490,0.652971308
0.0,0.998264611,0.0,0.369118392,0.000000000,0.686595106
0.0,0.975626349,0.0,0.354694366,0.000000000,0.666510870
0.0,0.98037231,0.0,0.312093258,0.000000000,0.680205209
0.0,0.988056183,0.0,0.294796884,0.000000000,0.628859958
0.0,0.922228098,0.0,0.310036659,0.000000000,0.624090426
0.0,0.487059832,0.0,0.405635953,0.000000000,0.470932080
0.0,0.650660157,0.0,0.396486342,0.000000000,0.543924044
0.0,0.652541041,0.0,0.300439477,0.000000000,0.457551381
0.0,0.489089131,0.0,0.356635183,0.000000000,0.420207164
0.0,0.720441401,0.0,0.485553384,0.000000000,0.603536250
0.0,0.941009462,0.0,0.564847767,0.000000000,0.777254460
0.0,0.808041513,0.0,0.403786451,0.000000000,0.619175905
0.0,0.57156831,0.0,0.373498946,0.000000000,0.474888484
