ID,Cata,源,汇,NEWID,NO,Status,SY,YR,CA（MW）,UH（h）,SP（g/kWh）,CE（Mt/年）,TCE（Mt）,lat1,lng1,源lat,源lng,汇lat,汇lng,UT,是否热电联产,距离,最近埋存点,埋存点性质,总碳封存额（Mt）
5764,煤源,Y5764,,CSP5764,1,08 Announced,2025,,50,3951,320,0.1770048,5.4871488,41.809863,124.096807,41.809863,124.096807,,,亚临界,热电联产,85.92956323,CCS132,陆地埋存,12.21
5765,煤源,Y5765,,CSP5765,1,08 Announced,2026,,660,4550,290,2.438436,78.029952,35.475059,107.941248,35.475059,107.941248,,,超临界,热电联产,86.16667219,CCS134,陆地埋存,11.44
5766,煤源,Y5766,,CSP5766,1,08 Announced,2026,,660,4550,290,2.438436,78.029952,35.475059,107.941248,35.475059,107.941248,,,超临界,热电联产,86.16667219,CCS134,陆地埋存,11.44
5767,煤源,Y5767,,CSP5767,1,08 Announced,2025,,1000,3740,327.7,3.4316744,106.3819064,24.392372,116.260905,24.392372,116.260905,,,超超临界,常规煤电,360.7840595,CCS023,海洋埋存,11000
5768,煤源,Y5768,,CSP5768,1,08 Announced,2025,,1000,3740,327.7,3.4316744,106.3819064,24.392372,116.260905,24.392372,116.260905,,,超超临界,常规煤电,360.7840595,CCS023,海洋埋存,11000
5769,煤源,Y5769,,CSP5769,1,08 Announced,2025,,1000,3740,287.7,3.0127944,93.3966264,22.832115,115.986024,22.832115,115.986024,,,超超临界,常规煤电,205.957066,CCS063,海洋埋存,12
5770,煤源,Y5770,,CSP5770,1,08 Announced,2025,,1000,3740,287.7,3.0127944,93.3966264,22.832115,115.986024,22.832115,115.986024,,,超超临界,常规煤电,205.957066,CCS063,海洋埋存,12
5771,煤源,Y5771,,CSP5771,1,08 Announced,2025,,1000,3740,287.7,3.0127944,93.3966264,22.832115,115.986024,22.832115,115.986024,,,超超临界,常规煤电,205.957066,CCS063,海洋埋存,12
5772,煤源,Y5772,,CSP5772,1,08 Announced,2025,,1000,3740,287.7,3.0127944,93.3966264,22.832115,115.986024,22.832115,115.986024,,,超超临界,常规煤电,205.957066,CCS063,海洋埋存,12
5773,煤源,Y5773,,CSP5773,1,08 Announced,2025,,1000,3740,285,2.98452,92.52012,21.073605,110.428227,21.073605,110.428227,,,超超临界,常规煤电,155.3602164,CCS020,海洋埋存,23800
5774,煤源,Y5774,,CSP5774,1,08 Announced,2025,,1000,3740,285,2.98452,92.52012,21.073605,110.428227,21.073605,110.428227,,,超超临界,常规煤电,155.3602164,CCS020,海洋埋存,23800
5775,煤源,Y5775,,CSP5775,1,08 Announced,2025,,700,3883,319.85,2.434275998,75.46255594,27.458889,106.22,27.458889,106.22,,,超超临界,常规煤电,269.9854809,CCS057,陆地埋存,20
5776,煤源,Y5776,,CSP5776,1,08 Announced,2024,,1000,5066,310.9,4.41005432,132.3016296,39.30101,109.96856,39.30101,109.96856,,,超超临界,常规煤电,12.61416477,CCS071,陆地埋存,0.3
5777,煤源,Y5777,,CSP5777,1,08 Announced,2024,,1000,5066,312.97,4.439416856,133.1825057,39.30101,109.96856,39.30101,109.96856,,,超超临界,常规煤电,12.61416477,CCS071,陆地埋存,0.3
5778,煤源,Y5778,,CSP5778,1,08 Announced,2025,,660,4610,290.45,2.474424876,76.70717116,25.2044,118.94385,25.2044,118.94385,,,超临界,常规煤电,223.2748412,CCS023,海洋埋存,11000
5779,煤源,Y5779,,CSP5779,1,08 Announced,2025,,660,4610,287.28,2.447418758,75.86998151,25.2044,118.94385,25.2044,118.94385,,,超临界,常规煤电,223.2748412,CCS023,海洋埋存,11000
5780,煤源,Y5780,,CSP5780,1,08 Announced,2026,,1000,3909,309.6,3.38863392,108.4362854,43.5282178,123.4633255,43.5282178,123.4633255,,,超超临界,常规煤电,37.15937206,CCS032,陆地埋存,590
5781,煤源,Y5781,,CSP5781,1,08 Announced,2026,,1000,3909,324.76,3.554563152,113.7460209,43.5282178,123.4633255,43.5282178,123.4633255,,,超超临界,热电联产,37.15937206,CCS032,陆地埋存,590
5782,煤源,Y5782,,CSP5782,1,08 Announced,2025,,350,4447,298,1.29870188,40.25975828,38.0050436,114.6929855,38.0050436,114.6929855,,,超超临界,热电联产,144.5509558,CCS077,陆地埋存,51.39
5783,煤源,Y5783,,CSP5783,1,08 Announced,2025,,660,3883,290,2.08097736,64.51029816,27.493369,106.449174,27.493369,106.449174,,,超超临界,常规煤电,258.8146344,CCS057,陆地埋存,20
5784,煤源,Y5784,,CSP5784,1,08 Announced,2025,,660,3883,312.07,2.239346913,69.4197543,26.78,105.38,26.78,105.38,,,超临界,常规煤电,374.0574937,CCS057,陆地埋存,20
5785,煤源,Y5785,,CSP5785,1,08 Announced,2025,,70,3909,310.5,0.237893922,7.374711582,42.916293,129.477152,42.916293,129.477152,,,亚临界,热电联产,271.2397879,CCS066,陆地埋存,5
5786,煤源,Y5786,,CSP5786,1,08 Announced,2025,,70,3909,310.5,0.237893922,7.374711582,42.916293,129.477152,42.916293,129.477152,,,亚临界,热电联产,271.2397879,CCS066,陆地埋存,5
5787,煤源,Y5787,,CSP5787,1,08 Announced,2025,,350,3909,316.56,1.212684379,37.59321576,43.89,125.32,43.89,125.32,,,亚临界,热电联产,117.572961,CCS026,陆地埋存,1570
5788,煤源,Y5788,,CSP5788,1,08 Announced,2025,,350,3909,312.1,1.195598922,37.06356658,43.89,125.32,43.89,125.32,,,亚临界,热电联产,117.572961,CCS026,陆地埋存,1570
5789,煤源,Y5789,,CSP5789,1,08 Announced,2025,,80,3909,310.5,0.271878768,8.428241808,43.650989,125.569316,43.650989,125.569316,,,亚临界,热电联产,134.7495385,CCS026,陆地埋存,1570
5790,煤源,Y5790,,CSP5790,1,08 Announced,2025,,80,3909,310.5,0.271878768,8.428241808,43.650989,125.569316,43.650989,125.569316,,,亚临界,热电联产,134.7495385,CCS026,陆地埋存,1570
5791,煤源,Y5791,,CSP5791,1,08 Announced,2024,,1000,3851,320.38,3.454593464,103.6378039,30.61,112.51,30.61,112.51,,,超超临界,常规煤电,59.82548885,CCS016,陆地埋存,52800
5792,煤源,Y5792,,CSP5792,1,08 Announced,2024,,1000,3851,311.88,3.362939664,100.8881899,30.61,112.51,30.61,112.51,,,超超临界,常规煤电,59.82548885,CCS016,陆地埋存,52800
5793,煤源,Y5793,,CSP5793,1,08 Announced,2024,,600,3411,272.33,1.560581618,46.81744855,31.061675,121.466186,31.061675,121.466186,,,超超临界,常规煤电,218.9665984,CCS044,陆地埋存,100
5794,煤源,Y5794,,CSP5794,1,08 Announced,2024,,600,3411,275.15,1.576741572,47.30224716,31.061675,121.466186,31.061675,121.466186,,,超超临界,常规煤电,218.9665984,CCS044,陆地埋存,100
5795,煤源,Y5795,,CSP5795,1,08 Announced,2025,,660,3883,315.04,2.260658991,70.08042873,28.32,106.22,28.32,106.22,,,超临界,常规煤电,184.257429,CCS057,陆地埋存,20
5796,煤源,Y5796,,CSP5796,1,08 Announced,2025,,660,3883,311.98,2.238701092,69.39973386,28.32,106.22,28.32,106.22,,,超临界,常规煤电,184.257429,CCS057,陆地埋存,20
5797,煤源,Y5797,,CSP5797,1,08 Announced,2025,,660,4447,290,2.38323624,73.88032344,38.494786,115.59536,38.494786,115.59536,,,超超临界,热电联产,49.06218538,CCS077,陆地埋存,51.39
5798,煤源,Y5798,,CSP5798,1,08 Announced,2025,,660,4447,290,2.38323624,73.88032344,38.494786,115.59536,38.494786,115.59536,,,超超临界,热电联产,49.06218538,CCS077,陆地埋存,51.39
